STATEFP,COUNTYFP,YEAR,INDICATOR,VALUE,STATE,STATEABBREVIATION,COUNTY
47,157,2017,dist_MAT,3.08,Tennessee,TN,Shelby County
47,159,2017,dist_MAT,17.6,Tennessee,TN,Smith County
47,161,2017,dist_MAT,28.2,Tennessee,TN,Stewart County
47,163,2017,dist_MAT,4,Tennessee,TN,Sullivan County
47,165,2017,dist_MAT,14,Tennessee,TN,Sumner County
47,167,2017,dist_MAT,18.86,Tennessee,TN,Tipton County
47,169,2017,dist_MAT,10,Tennessee,TN,Trousdale County
47,171,2017,dist_MAT,12.67,Tennessee,TN,Unicoi County
47,173,2017,dist_MAT,16,Tennessee,TN,Union County
47,175,2017,dist_MAT,14,Tennessee,TN,Van Buren County
47,177,2017,dist_MAT,7,Tennessee,TN,Warren County
47,179,2017,dist_MAT,6,Tennessee,TN,Washington County
47,181,2017,dist_MAT,17.5,Tennessee,TN,Wayne County
47,183,2017,dist_MAT,38.14,Tennessee,TN,Weakley County
47,185,2017,dist_MAT,16.5,Tennessee,TN,White County
47,187,2017,dist_MAT,6.73,Tennessee,TN,Williamson County
47,189,2017,dist_MAT,16.75,Tennessee,TN,Wilson County
48,001,2017,dist_MAT,33.25,Texas,TX,Anderson County
48,003,2017,dist_MAT,39,Texas,TX,Andrews County
48,005,2017,dist_MAT,13.33,Texas,TX,Angelina County
48,007,2017,dist_MAT,29,Texas,TX,Aransas County
48,009,2017,dist_MAT,23,Texas,TX,Archer County
48,011,2017,dist_MAT,32,Texas,TX,Armstrong County
48,013,2017,dist_MAT,27.56,Texas,TX,Atascosa County
48,015,2017,dist_MAT,38.71,Texas,TX,Austin County
48,017,2017,dist_MAT,61,Texas,TX,Bailey County
48,019,2017,dist_MAT,16.6,Texas,TX,Bandera County
48,021,2017,dist_MAT,13.25,Texas,TX,Bastrop County
48,023,2017,dist_MAT,44,Texas,TX,Baylor County
48,025,2017,dist_MAT,49.89,Texas,TX,Bee County
48,027,2017,dist_MAT,9.67,Texas,TX,Bell County
48,029,2017,dist_MAT,5.03,Texas,TX,Bexar County
48,031,2017,dist_MAT,25,Texas,TX,Blanco County
48,033,2017,dist_MAT,56,Texas,TX,Borden County
48,035,2017,dist_MAT,18.12,Texas,TX,Bosque County
48,037,2017,dist_MAT,25.44,Texas,TX,Bowie County
48,039,2017,dist_MAT,9.73,Texas,TX,Brazoria County
48,041,2017,dist_MAT,48.43,Texas,TX,Brazos County
48,043,2017,dist_MAT,148.4,Texas,TX,Brewster County
48,045,2017,dist_MAT,62.5,Texas,TX,Briscoe County
48,047,2017,dist_MAT,51.5,Texas,TX,Brooks County
48,049,2017,dist_MAT,53.43,Texas,TX,Brown County
48,051,2017,dist_MAT,49.67,Texas,TX,Burleson County
48,053,2017,dist_MAT,26.25,Texas,TX,Burnet County
48,055,2017,dist_MAT,17.86,Texas,TX,Caldwell County
48,057,2017,dist_MAT,71.5,Texas,TX,Calhoun County
48,059,2017,dist_MAT,29.5,Texas,TX,Callahan County
48,061,2017,dist_MAT,12.94,Texas,TX,Cameron County
48,063,2017,dist_MAT,34,Texas,TX,Camp County
48,065,2017,dist_MAT,42,Texas,TX,Carson County
48,067,2017,dist_MAT,31.7,Texas,TX,Cass County
48,069,2017,dist_MAT,52.5,Texas,TX,Castro County
48,071,2017,dist_MAT,21.71,Texas,TX,Chambers County
48,073,2017,dist_MAT,22.5,Texas,TX,Cherokee County
48,075,2017,dist_MAT,72,Texas,TX,Childress County
48,077,2017,dist_MAT,24,Texas,TX,Clay County
48,079,2017,dist_MAT,55,Texas,TX,Cochran County
48,081,2017,dist_MAT,48.25,Texas,TX,Coke County
48,083,2017,dist_MAT,39.2,Texas,TX,Coleman County
48,085,2017,dist_MAT,5.46,Texas,TX,Collin County
48,087,2017,dist_MAT,45,Texas,TX,Collingsworth County
48,089,2017,dist_MAT,47.17,Texas,TX,Colorado County
48,091,2017,dist_MAT,8,Texas,TX,Comal County
48,093,2017,dist_MAT,28.6,Texas,TX,Comanche County
48,095,2017,dist_MAT,62.67,Texas,TX,Concho County
48,097,2017,dist_MAT,25.86,Texas,TX,Cooke County
48,099,2017,dist_MAT,28.1,Texas,TX,Coryell County
48,101,2017,dist_MAT,88,Texas,TX,Cottle County
48,103,2017,dist_MAT,26,Texas,TX,Crane County
48,105,2017,dist_MAT,97.5,Texas,TX,Crockett County
48,107,2017,dist_MAT,23,Texas,TX,Crosby County
48,109,2017,dist_MAT,108,Texas,TX,Culberson County
48,111,2017,dist_MAT,85.67,Texas,TX,Dallam County
48,113,2017,dist_MAT,3.18,Texas,TX,Dallas County
48,115,2017,dist_MAT,51.5,Texas,TX,Dawson County
48,117,2017,dist_MAT,33.5,Texas,TX,Deaf Smith County
48,119,2017,dist_MAT,32.33,Texas,TX,Delta County
48,121,2017,dist_MAT,4.27,Texas,TX,Denton County
48,123,2017,dist_MAT,57.25,Texas,TX,DeWitt County
48,125,2017,dist_MAT,53.75,Texas,TX,Dickens County
48,127,2017,dist_MAT,62.75,Texas,TX,Dimmit County
48,129,2017,dist_MAT,60.33,Texas,TX,Donley County
48,131,2017,dist_MAT,57.4,Texas,TX,Duval County
48,133,2017,dist_MAT,35.38,Texas,TX,Eastland County
48,135,2017,dist_MAT,9.22,Texas,TX,Ector County
48,137,2017,dist_MAT,39,Texas,TX,Edwards County
48,139,2017,dist_MAT,16.15,Texas,TX,Ellis County
48,141,2017,dist_MAT,5.77,Texas,TX,El Paso County
48,143,2017,dist_MAT,7.5,Texas,TX,Erath County
48,145,2017,dist_MAT,21.5,Texas,TX,Falls County
48,147,2017,dist_MAT,24.07,Texas,TX,Fannin County
48,149,2017,dist_MAT,23.22,Texas,TX,Fayette County
48,151,2017,dist_MAT,44.25,Texas,TX,Fisher County
48,153,2017,dist_MAT,43.25,Texas,TX,Floyd County
48,155,2017,dist_MAT,70,Texas,TX,Foard County
48,157,2017,dist_MAT,16.29,Texas,TX,Fort Bend County
48,159,2017,dist_MAT,45.5,Texas,TX,Franklin County
48,161,2017,dist_MAT,30,Texas,TX,Freestone County
48,163,2017,dist_MAT,42,Texas,TX,Frio County
48,165,2017,dist_MAT,57.33,Texas,TX,Gaines County
48,167,2017,dist_MAT,8.94,Texas,TX,Galveston County
48,169,2017,dist_MAT,39,Texas,TX,Garza County
48,171,2017,dist_MAT,31.8,Texas,TX,Gillespie County
48,173,2017,dist_MAT,30,Texas,TX,Glasscock County
48,175,2017,dist_MAT,60.75,Texas,TX,Goliad County
48,177,2017,dist_MAT,32.88,Texas,TX,Gonzales County
48,179,2017,dist_MAT,58.33,Texas,TX,Gray County
48,181,2017,dist_MAT,10.76,Texas,TX,Grayson County
48,183,2017,dist_MAT,7.33,Texas,TX,Gregg County
48,185,2017,dist_MAT,26.43,Texas,TX,Grimes County
48,187,2017,dist_MAT,12.14,Texas,TX,Guadalupe County
48,189,2017,dist_MAT,28.67,Texas,TX,Hale County
48,191,2017,dist_MAT,69.5,Texas,TX,Hall County
48,193,2017,dist_MAT,15.25,Texas,TX,Hamilton County
48,195,2017,dist_MAT,73.33,Texas,TX,Hansford County
48,197,2017,dist_MAT,64.5,Texas,TX,Hardeman County
48,199,2017,dist_MAT,39.22,Texas,TX,Hardin County
48,201,2017,dist_MAT,3.73,Texas,TX,Harris County
48,203,2017,dist_MAT,11.57,Texas,TX,Harrison County
48,205,2017,dist_MAT,46.5,Texas,TX,Hartley County
48,207,2017,dist_MAT,65.67,Texas,TX,Haskell County
48,209,2017,dist_MAT,7,Texas,TX,Hays County
48,211,2017,dist_MAT,54,Texas,TX,Hemphill County
48,213,2017,dist_MAT,19,Texas,TX,Henderson County
48,215,2017,dist_MAT,11.19,Texas,TX,Hidalgo County
48,217,2017,dist_MAT,17.93,Texas,TX,Hill County
48,219,2017,dist_MAT,29,Texas,TX,Hockley County
48,221,2017,dist_MAT,20.75,Texas,TX,Hood County
48,223,2017,dist_MAT,33.12,Texas,TX,Hopkins County
48,225,2017,dist_MAT,27.67,Texas,TX,Houston County
48,227,2017,dist_MAT,46,Texas,TX,Howard County
48,229,2017,dist_MAT,61.25,Texas,TX,Hudspeth County
48,231,2017,dist_MAT,10.89,Texas,TX,Hunt County
48,233,2017,dist_MAT,42,Texas,TX,Hutchinson County
48,235,2017,dist_MAT,69.5,Texas,TX,Irion County
48,237,2017,dist_MAT,47.25,Texas,TX,Jack County
48,239,2017,dist_MAT,68.29,Texas,TX,Jackson County
48,241,2017,dist_MAT,38.6,Texas,TX,Jasper County
48,243,2017,dist_MAT,120.5,Texas,TX,Jeff Davis County
48,245,2017,dist_MAT,15.29,Texas,TX,Jefferson County
48,247,2017,dist_MAT,51,Texas,TX,Jim Hogg County
48,249,2017,dist_MAT,41.8,Texas,TX,Jim Wells County
48,251,2017,dist_MAT,12.36,Texas,TX,Johnson County
48,253,2017,dist_MAT,38.33,Texas,TX,Jones County
48,255,2017,dist_MAT,45,Texas,TX,Karnes County
48,257,2017,dist_MAT,10.5,Texas,TX,Kaufman County
48,259,2017,dist_MAT,18.25,Texas,TX,Kendall County
48,261,2017,dist_MAT,50.5,Texas,TX,Kenedy County
48,263,2017,dist_MAT,59.5,Texas,TX,Kent County
48,265,2017,dist_MAT,7.5,Texas,TX,Kerr County
48,267,2017,dist_MAT,42,Texas,TX,Kimble County
48,269,2017,dist_MAT,80,Texas,TX,King County
48,271,2017,dist_MAT,70,Texas,TX,Kinney County
48,273,2017,dist_MAT,36,Texas,TX,Kleberg County
48,275,2017,dist_MAT,72.25,Texas,TX,Knox County
48,277,2017,dist_MAT,49.45,Texas,TX,Lamar County
48,279,2017,dist_MAT,45.5,Texas,TX,Lamb County
48,281,2017,dist_MAT,42,Texas,TX,Lampasas County
48,283,2017,dist_MAT,52,Texas,TX,La Salle County
48,285,2017,dist_MAT,43.8,Texas,TX,Lavaca County
48,287,2017,dist_MAT,25.6,Texas,TX,Lee County
48,289,2017,dist_MAT,44,Texas,TX,Leon County
48,291,2017,dist_MAT,30.56,Texas,TX,Liberty County
48,293,2017,dist_MAT,30,Texas,TX,Limestone County
48,295,2017,dist_MAT,77,Texas,TX,Lipscomb County
48,297,2017,dist_MAT,55.25,Texas,TX,Live Oak County
48,299,2017,dist_MAT,46.38,Texas,TX,Llano County
48,301,2017,dist_MAT,66,Texas,TX,Loving County
48,303,2017,dist_MAT,5.1,Texas,TX,Lubbock County
48,305,2017,dist_MAT,26.33,Texas,TX,Lynn County
48,307,2017,dist_MAT,70.17,Texas,TX,McCulloch County
48,309,2017,dist_MAT,8.12,Texas,TX,McLennan County
48,311,2017,dist_MAT,63.5,Texas,TX,McMullen County
48,313,2017,dist_MAT,24,Texas,TX,Madison County
48,315,2017,dist_MAT,27,Texas,TX,Marion County
48,317,2017,dist_MAT,33,Texas,TX,Martin County
48,319,2017,dist_MAT,60,Texas,TX,Mason County
48,321,2017,dist_MAT,39.33,Texas,TX,Matagorda County
48,323,2017,dist_MAT,92,Texas,TX,Maverick County
48,325,2017,dist_MAT,17.67,Texas,TX,Medina County
48,327,2017,dist_MAT,62.33,Texas,TX,Menard County
48,329,2017,dist_MAT,10.6,Texas,TX,Midland County
48,331,2017,dist_MAT,32.57,Texas,TX,Milam County
48,333,2017,dist_MAT,43.67,Texas,TX,Mills County
48,335,2017,dist_MAT,60,Texas,TX,Mitchell County
48,337,2017,dist_MAT,39,Texas,TX,Montague County
48,339,2017,dist_MAT,7.57,Texas,TX,Montgomery County
48,341,2017,dist_MAT,49.25,Texas,TX,Moore County
48,343,2017,dist_MAT,38.75,Texas,TX,Morris County
48,345,2017,dist_MAT,60.67,Texas,TX,Motley County
48,347,2017,dist_MAT,23.82,Texas,TX,Nacogdoches County
48,349,2017,dist_MAT,11.42,Texas,TX,Navarro County
48,351,2017,dist_MAT,30.5,Texas,TX,Newton County
48,353,2017,dist_MAT,33.4,Texas,TX,Nolan County
48,355,2017,dist_MAT,8.28,Texas,TX,Nueces County
48,357,2017,dist_MAT,89.33,Texas,TX,Ochiltree County
48,359,2017,dist_MAT,30.75,Texas,TX,Oldham County
48,361,2017,dist_MAT,11.5,Texas,TX,Orange County
48,363,2017,dist_MAT,29,Texas,TX,Palo Pinto County
48,365,2017,dist_MAT,22.4,Texas,TX,Panola County
48,367,2017,dist_MAT,27.9,Texas,TX,Parker County
48,369,2017,dist_MAT,70,Texas,TX,Parmer County
48,371,2017,dist_MAT,64.8,Texas,TX,Pecos County
48,373,2017,dist_MAT,32.5,Texas,TX,Polk County
48,375,2017,dist_MAT,7.82,Texas,TX,Potter County
48,377,2017,dist_MAT,164,Texas,TX,Presidio County
48,379,2017,dist_MAT,20,Texas,TX,Rains County
48,381,2017,dist_MAT,10.62,Texas,TX,Randall County
48,383,2017,dist_MAT,48,Texas,TX,Reagan County
48,385,2017,dist_MAT,29.33,Texas,TX,Real County
48,387,2017,dist_MAT,62.33,Texas,TX,Red River County
48,389,2017,dist_MAT,80.4,Texas,TX,Reeves County
48,391,2017,dist_MAT,38.4,Texas,TX,Refugio County
48,393,2017,dist_MAT,71,Texas,TX,Roberts County
48,395,2017,dist_MAT,48.4,Texas,TX,Robertson County
48,397,2017,dist_MAT,13.75,Texas,TX,Rockwall County
48,399,2017,dist_MAT,38.2,Texas,TX,Runnels County
48,401,2017,dist_MAT,24,Texas,TX,Rusk County
48,403,2017,dist_MAT,31.5,Texas,TX,Sabine County
48,405,2017,dist_MAT,25,Texas,TX,San Augustine County
48,407,2017,dist_MAT,20.8,Texas,TX,San Jacinto County
48,409,2017,dist_MAT,16,Texas,TX,San Patricio County
48,411,2017,dist_MAT,63,Texas,TX,San Saba County
48,413,2017,dist_MAT,87,Texas,TX,Schleicher County
48,415,2017,dist_MAT,64,Texas,TX,Scurry County
48,417,2017,dist_MAT,46,Texas,TX,Shackelford County
48,419,2017,dist_MAT,12,Texas,TX,Shelby County
48,421,2017,dist_MAT,74,Texas,TX,Sherman County
48,423,2017,dist_MAT,7.5,Texas,TX,Smith County
48,425,2017,dist_MAT,25.67,Texas,TX,Somervell County
48,427,2017,dist_MAT,41.5,Texas,TX,Starr County
48,429,2017,dist_MAT,48,Texas,TX,Stephens County
48,431,2017,dist_MAT,55,Texas,TX,Sterling County
48,433,2017,dist_MAT,65,Texas,TX,Stonewall County
48,435,2017,dist_MAT,69,Texas,TX,Sutton County
48,437,2017,dist_MAT,41.33,Texas,TX,Swisher County
48,439,2017,dist_MAT,4.89,Texas,TX,Tarrant County
48,441,2017,dist_MAT,11.8,Texas,TX,Taylor County
48,443,2017,dist_MAT,115.5,Texas,TX,Terrell County
48,445,2017,dist_MAT,39.33,Texas,TX,Terry County
48,447,2017,dist_MAT,65,Texas,TX,Throckmorton County
48,449,2017,dist_MAT,50.5,Texas,TX,Titus County
48,451,2017,dist_MAT,69.38,Texas,TX,Tom Green County
48,453,2017,dist_MAT,4.55,Texas,TX,Travis County
48,455,2017,dist_MAT,19,Texas,TX,Trinity County
48,457,2017,dist_MAT,45.38,Texas,TX,Tyler County
48,459,2017,dist_MAT,17.6,Texas,TX,Upshur County
48,461,2017,dist_MAT,37.33,Texas,TX,Upton County
48,463,2017,dist_MAT,46.17,Texas,TX,Uvalde County
48,465,2017,dist_MAT,100.75,Texas,TX,Val Verde County
48,467,2017,dist_MAT,11.71,Texas,TX,Van Zandt County
48,469,2017,dist_MAT,71.2,Texas,TX,Victoria County
48,471,2017,dist_MAT,8.5,Texas,TX,Walker County
48,473,2017,dist_MAT,25.6,Texas,TX,Waller County
48,475,2017,dist_MAT,40.8,Texas,TX,Ward County
48,477,2017,dist_MAT,40.75,Texas,TX,Washington County
48,479,2017,dist_MAT,19.33,Texas,TX,Webb County
48,481,2017,dist_MAT,42.17,Texas,TX,Wharton County
48,483,2017,dist_MAT,34.8,Texas,TX,Wheeler County
48,485,2017,dist_MAT,7.55,Texas,TX,Wichita County
48,487,2017,dist_MAT,42.25,Texas,TX,Wilbarger County
48,489,2017,dist_MAT,26.17,Texas,TX,Willacy County
48,491,2017,dist_MAT,9.45,Texas,TX,Williamson County
48,493,2017,dist_MAT,26.67,Texas,TX,Wilson County
48,495,2017,dist_MAT,36.5,Texas,TX,Winkler County
48,497,2017,dist_MAT,27.62,Texas,TX,Wise County
48,499,2017,dist_MAT,27.67,Texas,TX,Wood County
48,501,2017,dist_MAT,62,Texas,TX,Yoakum County
48,503,2017,dist_MAT,48.6,Texas,TX,Young County
48,505,2017,dist_MAT,46,Texas,TX,Zapata County
48,507,2017,dist_MAT,71.67,Texas,TX,Zavala County
49,001,2017,dist_MAT,87,Utah,UT,Beaver County
49,003,2017,dist_MAT,27.61,Utah,UT,Box Elder County
49,005,2017,dist_MAT,7.88,Utah,UT,Cache County
49,007,2017,dist_MAT,10.83,Utah,UT,Carbon County
49,009,2017,dist_MAT,26.5,Utah,UT,Daggett County
49,011,2017,dist_MAT,1.82,Utah,UT,Davis County
49,013,2017,dist_MAT,18.67,Utah,UT,Duchesne County
49,015,2017,dist_MAT,15.22,Utah,UT,Emery County
49,017,2017,dist_MAT,75.44,Utah,UT,Garfield County
49,019,2017,dist_MAT,48.33,Utah,UT,Grand County
49,021,2017,dist_MAT,49,Utah,UT,Iron County
49,023,2017,dist_MAT,21,Utah,UT,Juab County
49,025,2017,dist_MAT,53.57,Utah,UT,Kane County
49,027,2017,dist_MAT,67.6,Utah,UT,Millard County
49,029,2017,dist_MAT,20.5,Utah,UT,Morgan County
49,031,2017,dist_MAT,88.6,Utah,UT,Piute County
49,033,2017,dist_MAT,29,Utah,UT,Rich County
49,035,2017,dist_MAT,1.21,Utah,UT,Salt Lake County
49,037,2017,dist_MAT,28.57,Utah,UT,San Juan County
49,039,2017,dist_MAT,33.4,Utah,UT,Sanpete County
49,041,2017,dist_MAT,62.83,Utah,UT,Sevier County
49,043,2017,dist_MAT,13.5,Utah,UT,Summit County
49,045,2017,dist_MAT,32.88,Utah,UT,Tooele County
49,047,2017,dist_MAT,16.57,Utah,UT,Uintah County
49,049,2017,dist_MAT,2.5,Utah,UT,Utah County
49,051,2017,dist_MAT,3.33,Utah,UT,Wasatch County
49,053,2017,dist_MAT,17.3,Utah,UT,Washington County
49,055,2017,dist_MAT,70.83,Utah,UT,Wayne County
49,057,2017,dist_MAT,5.67,Utah,UT,Weber County
50,001,2017,dist_MAT,18.31,Vermont,VT,Addison County
50,003,2017,dist_MAT,14.12,Vermont,VT,Bennington County
50,005,2017,dist_MAT,12.35,Vermont,VT,Caledonia County
50,007,2017,dist_MAT,6.44,Vermont,VT,Chittenden County
50,009,2017,dist_MAT,19.55,Vermont,VT,Essex County
50,011,2017,dist_MAT,23.44,Vermont,VT,Franklin County
50,013,2017,dist_MAT,11.2,Vermont,VT,Grand Isle County
50,015,2017,dist_MAT,21.73,Vermont,VT,Lamoille County
50,017,2017,dist_MAT,8.79,Vermont,VT,Orange County
50,019,2017,dist_MAT,11.91,Vermont,VT,Orleans County
50,021,2017,dist_MAT,8.4,Vermont,VT,Rutland County
50,023,2017,dist_MAT,9.33,Vermont,VT,Washington County
50,025,2017,dist_MAT,13.43,Vermont,VT,Windham County
50,027,2017,dist_MAT,11.27,Vermont,VT,Windsor County
51,001,2017,dist_MAT,10.61,Virginia,VA,Accomack County
51,003,2017,dist_MAT,7.92,Virginia,VA,Albemarle County
51,005,2017,dist_MAT,10.8,Virginia,VA,Alleghany County
51,007,2017,dist_MAT,16,Virginia,VA,Amelia County
51,009,2017,dist_MAT,14,Virginia,VA,Amherst County
51,011,2017,dist_MAT,14.67,Virginia,VA,Appomattox County
51,013,2017,dist_MAT,0.82,Virginia,VA,Arlington County
51,015,2017,dist_MAT,22.78,Virginia,VA,Augusta County
51,017,2017,dist_MAT,19.6,Virginia,VA,Bath County
51,019,2017,dist_MAT,18.64,Virginia,VA,Bedford County
51,021,2017,dist_MAT,19,Virginia,VA,Bland County
51,023,2017,dist_MAT,12.5,Virginia,VA,Botetourt County
51,025,2017,dist_MAT,38.25,Virginia,VA,Brunswick County
51,027,2017,dist_MAT,19.58,Virginia,VA,Buchanan County
51,029,2017,dist_MAT,24.5,Virginia,VA,Buckingham County
51,031,2017,dist_MAT,14.57,Virginia,VA,Campbell County
51,033,2017,dist_MAT,8.67,Virginia,VA,Caroline County
51,035,2017,dist_MAT,12.75,Virginia,VA,Carroll County
51,036,2017,dist_MAT,10,Virginia,VA,Charles City County
51,037,2017,dist_MAT,31.2,Virginia,VA,Charlotte County
51,041,2017,dist_MAT,5.15,Virginia,VA,Chesterfield County
51,043,2017,dist_MAT,12.2,Virginia,VA,Clarke County
51,045,2017,dist_MAT,14,Virginia,VA,Craig County
51,047,2017,dist_MAT,8.92,Virginia,VA,Culpeper County
51,049,2017,dist_MAT,14.5,Virginia,VA,Cumberland County
51,051,2017,dist_MAT,9.62,Virginia,VA,Dickenson County
51,053,2017,dist_MAT,23.14,Virginia,VA,Dinwiddie County
51,057,2017,dist_MAT,23.89,Virginia,VA,Essex County
51,059,2017,dist_MAT,2.59,Virginia,VA,Fairfax County
51,061,2017,dist_MAT,16.31,Virginia,VA,Fauquier County
51,063,2017,dist_MAT,18.8,Virginia,VA,Floyd County
51,065,2017,dist_MAT,18.2,Virginia,VA,Fluvanna County
51,067,2017,dist_MAT,9.4,Virginia,VA,Franklin County
51,069,2017,dist_MAT,8,Virginia,VA,Frederick County
51,071,2017,dist_MAT,10.11,Virginia,VA,Giles County
51,073,2017,dist_MAT,7.67,Virginia,VA,Gloucester County
51,075,2017,dist_MAT,12.75,Virginia,VA,Goochland County
51,077,2017,dist_MAT,19.67,Virginia,VA,Grayson County
51,079,2017,dist_MAT,11.5,Virginia,VA,Greene County
51,081,2017,dist_MAT,37.67,Virginia,VA,Greensville County
51,083,2017,dist_MAT,24,Virginia,VA,Halifax County
51,085,2017,dist_MAT,6.5,Virginia,VA,Hanover County
51,087,2017,dist_MAT,3.5,Virginia,VA,Henrico County
51,089,2017,dist_MAT,6.5,Virginia,VA,Henry County
51,091,2017,dist_MAT,28.4,Virginia,VA,Highland County
51,093,2017,dist_MAT,13.67,Virginia,VA,Isle of Wight County
51,095,2017,dist_MAT,4,Virginia,VA,James City County
51,097,2017,dist_MAT,17.9,Virginia,VA,King and Queen County
51,099,2017,dist_MAT,12.5,Virginia,VA,King George County
51,101,2017,dist_MAT,12.25,Virginia,VA,King William County
51,103,2017,dist_MAT,30.2,Virginia,VA,Lancaster County
51,105,2017,dist_MAT,8.38,Virginia,VA,Lee County
51,107,2017,dist_MAT,6.18,Virginia,VA,Loudoun County
51,109,2017,dist_MAT,18,Virginia,VA,Louisa County
51,111,2017,dist_MAT,42.67,Virginia,VA,Lunenburg County
51,113,2017,dist_MAT,13.71,Virginia,VA,Madison County
51,115,2017,dist_MAT,17.76,Virginia,VA,Mathews County
51,117,2017,dist_MAT,25.5,Virginia,VA,Mecklenburg County
51,119,2017,dist_MAT,23.18,Virginia,VA,Middlesex County
51,121,2017,dist_MAT,10.17,Virginia,VA,Montgomery County
51,125,2017,dist_MAT,20.85,Virginia,VA,Nelson County
51,127,2017,dist_MAT,12.8,Virginia,VA,New Kent County
51,131,2017,dist_MAT,24.92,Virginia,VA,Northampton County
51,133,2017,dist_MAT,23.43,Virginia,VA,Northumberland County
51,135,2017,dist_MAT,29,Virginia,VA,Nottoway County
51,137,2017,dist_MAT,12.17,Virginia,VA,Orange County
51,139,2017,dist_MAT,23.25,Virginia,VA,Page County
51,141,2017,dist_MAT,16.86,Virginia,VA,Patrick County
51,143,2017,dist_MAT,15,Virginia,VA,Pittsylvania County
51,145,2017,dist_MAT,3.5,Virginia,VA,Powhatan County
51,147,2017,dist_MAT,31,Virginia,VA,Prince Edward County
51,149,2017,dist_MAT,9.5,Virginia,VA,Prince George County
51,153,2017,dist_MAT,4.94,Virginia,VA,Prince William County
51,155,2017,dist_MAT,7.5,Virginia,VA,Pulaski County
51,157,2017,dist_MAT,19.71,Virginia,VA,Rappahannock County
51,159,2017,dist_MAT,25.67,Virginia,VA,Richmond County
51,161,2017,dist_MAT,6.17,Virginia,VA,Roanoke County
51,163,2017,dist_MAT,33.2,Virginia,VA,Rockbridge County
51,165,2017,dist_MAT,13.12,Virginia,VA,Rockingham County
51,167,2017,dist_MAT,15.17,Virginia,VA,Russell County
51,169,2017,dist_MAT,7.71,Virginia,VA,Scott County
51,171,2017,dist_MAT,20.5,Virginia,VA,Shenandoah County
51,173,2017,dist_MAT,25,Virginia,VA,Smyth County
51,175,2017,dist_MAT,27.62,Virginia,VA,Southampton County
51,177,2017,dist_MAT,9.6,Virginia,VA,Spotsylvania County
51,179,2017,dist_MAT,12.25,Virginia,VA,Stafford County
51,181,2017,dist_MAT,15.4,Virginia,VA,Surry County
51,183,2017,dist_MAT,23.33,Virginia,VA,Sussex County
51,185,2017,dist_MAT,21,Virginia,VA,Tazewell County
51,187,2017,dist_MAT,18,Virginia,VA,Warren County
51,191,2017,dist_MAT,10,Virginia,VA,Washington County
51,193,2017,dist_MAT,15.2,Virginia,VA,Westmoreland County
51,195,2017,dist_MAT,8.71,Virginia,VA,Wise County
51,197,2017,dist_MAT,15.88,Virginia,VA,Wythe County
51,199,2017,dist_MAT,2.67,Virginia,VA,York County
51,510,2017,dist_MAT,1.5,Virginia,VA,Alexandria city
51,520,2017,dist_MAT,5,Virginia,VA,Bristol city
51,530,2017,dist_MAT,30,Virginia,VA,Buena Vista city
51,540,2017,dist_MAT,3.5,Virginia,VA,Charlottesville city
51,550,2017,dist_MAT,5.33,Virginia,VA,Chesapeake city
51,570,2017,dist_MAT,8,Virginia,VA,Colonial Heights city
51,590,2017,dist_MAT,,Virginia,VA,Danville city
51,610,2017,dist_MAT,1,Virginia,VA,Falls Church city
51,620,2017,dist_MAT,25,Virginia,VA,Franklin city
51,630,2017,dist_MAT,6,Virginia,VA,Fredericksburg city
51,640,2017,dist_MAT,,Virginia,VA,Galax city
51,650,2017,dist_MAT,2,Virginia,VA,Hampton city
51,660,2017,dist_MAT,2.67,Virginia,VA,Harrisonburg city
51,670,2017,dist_MAT,,Virginia,VA,Hopewell city
51,680,2017,dist_MAT,6.5,Virginia,VA,Lynchburg city
51,683,2017,dist_MAT,4,Virginia,VA,Manassas city
51,700,2017,dist_MAT,1.5,Virginia,VA,Newport News city
51,710,2017,dist_MAT,1.57,Virginia,VA,Norfolk city
51,720,2017,dist_MAT,9,Virginia,VA,Norton city
51,730,2017,dist_MAT,13,Virginia,VA,Petersburg city
51,735,2017,dist_MAT,5,Virginia,VA,Poquoson city
51,740,2017,dist_MAT,1.29,Virginia,VA,Portsmouth city
51,750,2017,dist_MAT,11.5,Virginia,VA,Radford city
51,760,2017,dist_MAT,1,Virginia,VA,Richmond city
51,770,2017,dist_MAT,1.29,Virginia,VA,Roanoke city
51,775,2017,dist_MAT,,Virginia,VA,Salem city
51,790,2017,dist_MAT,21,Virginia,VA,Staunton city
51,800,2017,dist_MAT,11.29,Virginia,VA,Suffolk city
51,810,2017,dist_MAT,3.25,Virginia,VA,Virginia Beach city
51,820,2017,dist_MAT,16,Virginia,VA,Waynesboro city
51,830,2017,dist_MAT,6,Virginia,VA,Williamsburg city
51,840,2017,dist_MAT,,Virginia,VA,Winchester city
53,001,2017,dist_MAT,50.6,Washington,WA,Adams County
53,003,2017,dist_MAT,22.33,Washington,WA,Asotin County
53,005,2017,dist_MAT,12.9,Washington,WA,Benton County
53,007,2017,dist_MAT,64.38,Washington,WA,Chelan County
53,009,2017,dist_MAT,39.22,Washington,WA,Clallam County
53,011,2017,dist_MAT,4.58,Washington,WA,Clark County
53,013,2017,dist_MAT,28,Washington,WA,Columbia County
53,015,2017,dist_MAT,22.1,Washington,WA,Cowlitz County
53,017,2017,dist_MAT,76.57,Washington,WA,Douglas County
53,019,2017,dist_MAT,79,Washington,WA,Ferry County
